strategy, w1, w2, w5, w7, w8, mean_score

Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -18.933333333333334, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, 0.03333333333333329, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -22.0, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -11.566666666666665, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -30.233333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -4.566666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -13.366666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -15.733333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -21.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -6.3999999999999995, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -1.2333333333333343, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -17.0, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -2.3333333333333344, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -20.0, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -12.799999999999999, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -2.4333333333333336, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -19.733333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -18.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -15.100000000000001, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -7.0, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -18.533333333333335, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -1.4333333333333333, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -31.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -14.133333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -13.066666666666668, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -15.033333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, 2.8333333333333335, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -15.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -14.266666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -16.53333333333333, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -5.266666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -5.966666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -16.333333333333332, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -18.433333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -8.333333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -9.166666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -15.866666666666665, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -12.866666666666667, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -5.866666666666667, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -27.366666666666664, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -20.866666666666664, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -23.333333333333332, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -28.333333333333332, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -17.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -23.599999999999998, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -21.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -9.76666666666666OffenOffensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -11.7000000000000OffensOffensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -14Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -0.Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -1Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -8.Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -22.Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -16Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -12Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -15Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -3Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -2Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -1Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -9Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 20Offensive, -5.0, 1.0, 10000.0, 20Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 200Offensive, -5.0, 1.0, 10000.0, 20Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -5.OffenOffensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -19.3333333333333OffensOffensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -11.1666666666666OffensOffensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -19.666666666666OffensiOffensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -24.13333333333OffensivOffensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -31.2333333333OffensiveOffensive, -5.0, 1.0, 10000.0, 400.0, 60.0, Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -5Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -7.OffenOffensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -13.96666666666666OffenOffensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -32.6, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -9.866666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -18.133333333333336, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -17.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -30.866666666666664, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -8.9, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -18.133333333333336, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -16.2, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -4.966666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -27.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -17.466666666666665, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -17.933333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -6.933333333333333, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -33.06666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -12.733333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, 2.9605947323337506E-16, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -15.333333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -36.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -17.43333333Offensive, Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -3.433333333Offensive, Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -11.26666666Offensive, Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -20.36666666Offensive, Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0Offensive, -5.0, 1.0, 10Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0,Offensive, -5.0, 1.0, 1Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, Offensive, -5.0, 1.0, 1Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, Offensive, -5.0, 1.0, 1Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, 10000.0, 400.0Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, 10000.0, 400.0Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, 10000.0, 400.0Offensive, -5.0, 1.0, 10000.0, 4Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -1Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -3Offensive, -5.0, 1.0Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -7.Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -14.OffenOffensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -12.06666666666666OffenOffensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -15.5, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -17.866666666666664, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -5.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -8.3, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -11.433333333333332, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -27.133333333333336, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -12.4, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -27.900000000000002, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -13.6, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -14.666666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -13.866666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -18.2, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -23.933333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -11.066666666666668, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -16.0, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -19.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -15.633333333333333, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -20.866666666666667, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -22.53333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -7.6000000000000005, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -5.833333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -4.033333333333334, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -6.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -34.73333333333333, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -27.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -12.966666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -3.2000000000000006, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -7.333333333333333, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -21.866666666666664, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -7.133333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, 6.666666666666667, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -17.333333333333332, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -16.966666666666665, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -9.333333333333334, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -8.666666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -14.9, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -6.0666666666666OffensOffensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -15.4, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -14.0, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -28.2000000000000OffensOffensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -23.2, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -16.8, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -25.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, 3.133333333333334, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -12.666666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -11.299999999999999, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -6.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -21.433333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -18.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -25.933333333333337, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -10.933333333333335, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -20.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -11.799999999999999, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -3.133333333333OffensivOffensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -12.9333333333OffensiveOffensive, -5.0, 1.0, 10000.0, 200.0, 40.0,Offensive, -5.0, 1.0, 10Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0,Offensive,Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0,Offensive, -5.0, 1.0, 10Offensive, -5.0, 1.0, 10000.0,Offensive, -5.0, 1.0, 10000.0, 300.0,Offensive, -5.0, 1.0, 10000.0,Offensive, -5.0, 1.0, 10000.0, 300.0,Offensive, -5.0, 1.0, 10000.0,Offensive, -5.0, 1.0, 10000.0, 300.0,Offensive, -5.0,Offensive, -5.0, 1.0, 10000.0, 300.Offensive, -5.0, 1.0, 10000.0, 30Offensive, -5.0, 1.0, 10000.0, 400.Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, 10000.0, 400.0Offensive, -5.0, 1.0, 10000.0,Offensive, -5.0, 1.0, 10000.0, 400.0,Offensive, -5.0, 1.0, 10000.0,Offensive, -5.0, 1.0, 10000.0, 400.0,Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, 10000.0, 200.0Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -22.23Offensive, -5.0,Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -7.166Offensive, -5.0,Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -26.06Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -14.86Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -25.40Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -8.6Offensive, -5.0, 1Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -35.66Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -20.7Offensive, -5.0, 1Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -23.3OffeOffensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -22.Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 200Offensive, -5.0, 1.0, 10000.0, 20Offensive, -5.0, 1.0, 10000.0, 200Offensive, -5.0, 1.0, 10000.0, 20Offensive, -5.0, 1.0, 10000.0, 200Offensive, -5.0, Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -16.Offensive, -5.0, 1.Offensive, -5.0, 1.0, 10000.0, 300.Offensive, -5.0, 1.0, 10000.0, 3Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -1Offensive, -5.0, 1.0,Offensive, -5.0, 1.0, 10000.0, 3Offensive, -5.0, 1.0, 10000.0, 300Offensive, -5.0, 1.0, 10000.0, 3Offensive, -5.0, 1.0, 10000.0, 400.0Offensive, -5.0, 1.0, 10000.0, Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, Offensive, -5.0, 1.0, Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, OffensiveOffensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -14.9, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -18.400000000000002, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -20.400000000000002, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -17.2, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -12.733333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -22.0, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -17.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -20.433333333333334, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -15.033333333333331, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -15.933333333333335, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -12.033333333333333, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -18.5, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -10.800000000000002, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -17.366666666666667, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -31.53333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -7.766666666666667, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -10.1, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -37.36666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -14.066666666666668, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -21.400000000000002, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -5.0, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -33.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -17.466666666666665, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -16.733333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -10.033333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -15.566666666666668, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -12.133333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -17.0, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -19.400000000000002, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -18.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, -19.366666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -7.466666666666666, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -20.63333333333333, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -23.066666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -12.166666666666666, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -9.466666666666667, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -25.266666666666666, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 40.0, -17.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 60.0, -29.666666666666668, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 80.0, -14.633333333333333, 
Offensive, -5.0, 1.0, 10000.0, 200.0, 100.0, -12.366666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 40.0, -34.53333333333333, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 60.0, 4.133333333333333, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 80.0, -24.46666666666667, 
Offensive, -5.0, 1.0, 10000.0, 300.0, 100.0, -22.599999999999998, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 40.0, -16.7, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 60.0, -8.933333333333334, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 80.0, -23.7, 
Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -12.733333333333334, 

Offensive, -5.0, 1.0, 10000.0, 400.0, 100.0, -21.0, 
